Month,Day,Year,TmaxC,TminC,TdewC,Rs_MJ_m2
6,8,2012,28.52,13.02,13.08,29.18
6,9,2012,32.15,16.33,16.38,27.43
6,10,2012,35.97,22.74,17.96,27.28
6,11,2012,32.58,20.96,17.79,20.45
6,12,2012,28.47,19.66,15.92,17.33
6,13,2012,27.37,19.32,18.03,18.85
6,14,2012,34.64,20.35,19.65,25.53
6,15,2012,31.67,19.06,18.32,25.8
6,16,2012,34.2,21.58,18.71,21.22
6,17,2012,33.57,20.86,17.52,22.46
6,18,2012,34.53,19.95,18.85,29.14
6,19,2012,32.99,22.34,18.8,28.2
6,20,2012,32.47,23.14,19.52,18.88
6,21,2012,25.36,20.24,19.86,8.14
6,22,2012,31.72,20.46,20.16,24.49
6,23,2012,35.02,21.35,18.13,29.53
6,24,2012,36.46,19.9,16,29.25
6,25,2012,38.1,20.91,16.06,29.15
6,26,2012,39.8,20.06,15.41,28.9
6,27,2012,38.24,23.43,19.04,28.32
6,28,2012,38.5,21.12,15.07,28.78
6,29,2012,37.28,20.84,14.66,29.17
6,30,2012,35.53,21.21,16.32,28.82
7,1,2012,33.22,21.33,18.07,29.75
7,2,2012,32.9,22.57,18.26,24.02
7,3,2012,34.61,23.65,15.65,27.28
7,4,2012,35.55,23.44,17.58,26.64
7,5,2012,36.23,23.79,16.31,27.03
7,6,2012,36.26,21.96,15.59,28.38
7,7,2012,36.29,21.34,16.22,24.29
7,8,2012,35.18,20.56,16.75,26.4
7,9,2012,34.9,22.22,18.82,23.08
7,10,2012,31.56,21.98,20.29,22.63
7,11,2012,34.37,21.14,16.61,27.01
7,12,2012,35.14,19.06,14.66,28.17
7,13,2012,35.19,19.77,15.44,27.32
7,14,2012,35.38,20.19,16.87,26.76
7,15,2012,34.32,19.58,16.01,28.09
7,16,2012,33.6,20.31,16.9,26.22
7,17,2012,-999,-999,-999,27.38
7,18,2012,-999,-999,-999,26.55
7,19,2012,-999,-999,-999,28.66
7,20,2012,-999,-999,-999,27.75
7,21,2012,-999,-999,-999,28.81
7,22,2012,-999,-999,-999,27.7
7,23,2012,-999,-999,-999,26.77
7,24,2012,-999,-999,-999,26.37
7,25,2012,-999,-999,-999,-999
7,26,2012,-999,-999,-999,19
7,27,2012,-999,-999,-999,26.01
7,28,2012,-999,-999,-999,26.45
7,29,2012,-999,-999,-999,26.91
7,30,2012,-999,-999,-999,27.49
7,31,2012,-999,-999,-999,26.85
8,1,2012,-999,-999,-999,27.42
8,2,2012,-999,-999,-999,27.85
8,3,2012,41.38,26.42,12.1,25.55
8,4,2012,40.46,27.29,14.64,26.43
8,5,2012,36.32,23.34,17.19,25.33
8,6,2012,-999,-999,-999,20.61
8,7,2012,-999,-999,-999,23.74
8,8,2012,36.7,22.47,16.72,26.08
8,9,2012,37.72,20.75,16.2,26.01
8,10,2012,32.98,20.7,12.21,25.04
8,11,2012,-999,-999,-999,24.4
8,12,2012,-999,-999,-999,23.62
8,13,2012,33.94,18.01,12.15,25.76
8,14,2012,32.44,18.61,15.06,12.65
8,15,2012,35.21,19.93,18,23.2
8,16,2012,34.19,23.95,18.2,-999
8,17,2012,31.43,19.3,11.47,20.4
8,18,2012,24.64,17.55,14.74,10.26
8,19,2012,29.54,15.25,11.85,26.8
8,20,2012,30.59,15.36,9.21,25.02
8,21,2012,28.27,18.26,16.36,22.15
8,22,2012,28.96,14.49,15.75,19.18
8,23,2012,31.21,20.35,16.71,14.03
8,24,2012,30.22,20.66,19.48,15.8
8,25,2012,32.03,21.37,20.59,17.35
8,26,2012,32.44,20.07,18.36,25
8,27,2012,32.03,20.65,18.86,25.08
8,28,2012,32.31,20.32,14.6,25.5
8,29,2012,32.4,16.07,11.4,25.31
8,30,2012,33.34,15.37,12.82,25.34
8,31,2012,35.28,18.68,14.76,24.93
9,1,2012,-999,-999,-999,24.24
9,2,2012,-999,-999,-999,20.11
9,3,2012,-999,-999,-999,20.89
9,4,2012,-999,-999,-999,19.28
9,5,2012,-999,-999,-999,19.87
9,6,2012,34.84,21.09,17.32,22.59
9,7,2012,37.45,19.57,15.46,17.3
9,8,2012,28.08,12.22,5.58,25.1
9,9,2012,31.59,9.61,5.3,24.61
9,10,2012,31.41,12.6,7.86,24.68
9,11,2012,32.25,15.19,9.53,23.64
9,12,2012,32.78,18.81,12.58,22.82
9,13,2012,24.87,14.09,13.49,4.8
9,14,2012,15.06,13.38,12.58,3.83
9,15,2012,22.06,14.56,14.23,12.25
9,16,2012,24.94,13.97,14.07,14.38
9,17,2012,28.64,11.49,12.28,19.61
9,18,2012,26.2,12.78,6.16,22.62
9,19,2012,30.93,11.08,9.2,22.05
9,20,2012,33.39,13.08,10.43,20.47
9,21,2012,36.24,14.86,8.59,20.67
9,22,2012,34.06,14.81,10.19,20.85
9,23,2012,30.45,14.93,9.03,17.89
9,24,2012,33.76,16.56,11.44,18.12
9,25,2012,33.65,18.56,15.77,20.17
9,26,2012,32.07,17.95,15.93,20.16
9,27,2012,20.72,17.46,17.27,5.8
9,28,2012,23.91,16.98,17.48,11.17
9,29,2012,20.38,18.67,18.24,3.43
9,30,2012,24.01,13.62,12.03,13.89
10,1,2012,26.1,10.57,9.03,17.96
10,2,2012,23.46,11.16,5.14,-999
10,3,2012,26.83,8.85,8.63,19.89
10,4,2012,19.22,13.79,11.12,4.16
10,5,2012,16.38,8.4,4.51,9.19
10,6,2012,9.5,6.23,-0.07,4.13
10,7,2012,9.7,1.17,-1.37,8.01
10,8,2012,18.38,-0.89,-0.37,20.09
10,9,2012,25.71,7.41,6.68,17.93
10,10,2012,17.8,10.88,4.02,6.27
10,11,2012,27.28,14.12,15.79,10.05
10,12,2012,27.34,19.85,20.16,7.73
10,13,2012,27.32,14.89,13.77,6.41
10,14,2012,25.55,11.15,6.44,18.55
10,15,2012,28.52,9.07,7.17,18.28
10,16,2012,27.4,12.97,10.44,17.97
10,17,2012,24.41,8.31,4,18
10,18,2012,21.43,4.45,-2.49,18.52
10,19,2012,24.9,6.54,-2.07,18.33
10,20,2012,27.38,9.18,8.96,17.39
10,21,2012,33.81,17.87,15.1,16.79
10,22,2012,28.43,18.93,14.58,8.08
10,23,2012,30.87,18.22,17.84,15.73
10,24,2012,26.85,18.69,18.47,10.32
10,25,2012,20.8,6.97,7,-999
10,26,2012,10.45,2.13,-1.63,16.16
10,27,2012,11.31,-1.79,-4.79,16.99
10,28,2012,16.43,-2.31,-3.2,16.36
10,29,2012,19.42,1.34,-1.61,16.2
10,30,2012,25.72,2.99,2.39,15.93
10,31,2012,23.82,5.02,3.3,15.78
11,1,2012,27.14,5.57,4.31,15.62
11,2,2012,29.45,8.62,6.85,15.4
11,3,2012,18.42,8.13,1.95,14.97
11,4,2012,20.55,2.86,-0.74,15.13
11,5,2012,20.67,4.73,1.03,14.43
11,6,2012,23.74,1.22,1.8,14.79
11,7,2012,22.26,2.79,0.84,14.69
11,8,2012,26.85,8.08,6.08,13.65
11,9,2012,27.17,14.03,12.09,13.68
11,10,2012,25.92,14.87,13.45,9.17
11,11,2012,21.07,0.54,7.01,6.48
11,12,2012,11.17,-3.53,-5.61,14.83
11,13,2012,13.17,-3.2,-5.87,14.42
11,14,2012,17.25,-1.05,-3.63,14.19
11,15,2012,16.54,1.63,1.33,13.88
11,16,2012,16.84,3.16,-0.95,13.44
11,17,2012,17.23,2.31,-0.58,13.11
11,18,2012,20.11,8,2.5,8.09
11,19,2012,22.85,9.51,9.83,12
11,20,2012,23.48,5.21,6.79,13.15
11,21,2012,24.78,6.47,6.13,11.89
11,22,2012,25.31,12.82,9.5,12.29
11,23,2012,13.43,-0.25,-4.62,13.18
11,24,2012,16.46,-4.09,-6.74,13.17
11,25,2012,18.84,1.74,-0.94,13.11
11,26,2012,11.09,2.31,-0.83,12.31
11,27,2012,10.4,-2.56,-4.04,12.73
11,28,2012,18.31,-1.07,0.16,12.53
11,29,2012,20.26,4.32,4.53,12.05
11,30,2012,20.2,6,8.17,10.2
12,1,2012,25.28,10.16,7.46,10.4
12,2,2012,23.11,1.56,1.08,12.18
12,3,2012,26.33,12.74,7.09,11.77
12,4,2012,18.09,2.22,-4.28,12.19
12,5,2012,17.15,-1.59,-4.46,11.32
12,6,2012,20.15,7.69,4.22,11.13
12,7,2012,11.57,2.16,4.06,8.36
12,8,2012,10.16,1.08,4.01,2.98
12,9,2012,9.75,-0.97,-3.89,7.2
12,10,2012,3.75,-7.29,-13.3,12.37
12,11,2012,9.26,-8.63,-10.9,12.08
12,12,2012,12.83,-5.14,-9.3,12.06
12,13,2012,16.4,2.08,-4.2,11.84
12,14,2012,13.23,6.04,3.91,1.38
12,15,2012,13.74,5.82,1.56,8.78
12,16,2012,17.91,1.36,-1.4,11.61
12,17,2012,13.47,-1.93,-0.4,11.65
12,18,2012,17.35,-0.33,-2.7,11.52
12,19,2012,17.94,1.84,0.24,2.73
12,20,2012,8.91,-3.48,-12.1,12.42
12,21,2012,16.91,-6.23,-12.3,12.72
12,22,2012,15.2,-2.66,-10.4,9.53
12,23,2012,11.1,-3.81,-4.67,11.73
12,24,2012,5.02,-5.42,-6.75,8.43
12,25,2012,0.91,-7.72,-6.56,3.09
12,26,2012,-5,-13,-14.2,10.23
12,27,2012,0.34,-9.09,-5.79,7.1
12,28,2012,-0.94,-9.07,-9.31,9.62
12,29,2012,3,-12,-9.21,12.59
12,30,2012,3.17,-5.45,-5.27,5.51
12,31,2012,3.26,-0.39,-0.52,2.16
1,1,2013,-0.14,-2.98,-3.26,3.55
1,2,2013,5.47,-6.47,-4.83,11.83
1,3,2013,5.91,-6.14,-6.23,12.38
1,4,2013,6.86,-4.31,-4.3,7.15
1,5,2013,10,-3.22,-3.27,11.95
1,6,2013,11.13,-4.2,-5.7,12.78
1,7,2013,9.15,-5.47,-5.21,8.24
1,8,2013,11.79,-1.36,0.65,6.91
1,9,2013,7.96,5.1,4.39,1.34
1,10,2013,13.45,6.38,8.8,3.75
1,11,2013,18.87,6.37,5.74,9.76
1,12,2013,10.53,-3.22,-4.16,3.1
1,13,2013,-0.17,-6.42,-11.2,13.19
1,14,2013,1.95,-6.76,-11,10.77
1,15,2013,1.86,-6.23,-10,8.44
1,16,2013,9.34,-8.28,-8.28,11.51
1,17,2013,12.66,-1.63,-2.52,13.29
1,18,2013,15.06,-1.94,-1.8,13.36
1,19,2013,16.51,-0.55,-1.04,13.71
1,20,2013,17.93,-0.92,-1.35,13.77
1,21,2013,6.27,-4.53,-9.29,13.71
1,22,2013,14.96,-5.03,-3.96,13.78
1,23,2013,20.42,-2.29,3.68,12.7
1,24,2013,8.86,-0.04,0.61,6.4
1,25,2013,9.7,-3.06,-3.05,10.97
1,26,2013,11.9,-3.35,-0.32,9.89
1,27,2013,22.61,7.12,9.65,8.4
1,28,2013,24.31,12.16,12.42,9.75
1,29,2013,19.5,3.58,2.3,9.63
1,30,2013,8.26,-1.28,-6.13,14.49
1,31,2013,15.63,-4.87,-4.79,15.24
2,1,2013,9.25,-8.31,-8.38,15.25
2,2,2013,15.8,-2.65,-3.54,15.43
2,3,2013,16.74,-1.49,-2.96,12.03
2,4,2013,18.31,3.41,-2.07,14.1
2,5,2013,19.48,-3.09,-3.21,15.96
2,6,2013,17.38,8.7,11.27,4.75
2,7,2013,17.06,2.94,4.5,6.28
2,8,2013,13.64,-3.24,-5.5,14.74
2,9,2013,10.59,1.76,3.88,1.27
2,10,2013,15.81,4.24,0.61,15.19
2,11,2013,10.95,0.24,-5.05,16.1
2,12,2013,5.79,0.33,-1.34,3.98
2,13,2013,10.33,-3.63,-2.58,17.26
2,14,2013,14.57,-2.22,-0.24,17.25
2,15,2013,6.29,-2.02,-4.78,13.72
2,16,2013,11.09,-4.35,-4,17.66
2,17,2013,21.9,-1.34,-4.78,18.25
2,18,2013,14.06,-1.36,-4.04,17.83
2,19,2013,12.32,-4.11,-5.55,17.09
2,20,2013,6.68,1.09,-1.48,2.5
2,21,2013,5.32,-4.73,-1.37,5.55
2,22,2013,3.23,-5.93,-7.01,18.55
2,23,2013,8.41,-5.66,-3.26,15.65
2,24,2013,17.02,-0.76,2.08,18.56
2,25,2013,5.61,0.53,2.28,1.48
2,26,2013,7.1,-0.89,-1.14,19.47
2,27,2013,7.29,-2.95,-4.26,-999
2,28,2013,9.79,-3.11,-4.34,20.16
3,1,2013,7.01,-4.62,-3.57,17.04
3,2,2013,13.21,-4.98,-1.96,19.9
3,3,2013,24.03,1.46,-1.47,18.16
3,4,2013,19.83,5.76,3.07,19.85
3,5,2013,10.35,-1.01,-6.34,21.34
3,6,2013,11.52,-5.28,-6.11,15.95
3,7,2013,21.18,1.57,-4.15,20.8
3,8,2013,16.77,11.14,7.67,3.53
3,9,2013,20.93,11.31,7.31,8.45
3,10,2013,13.47,-0.58,-1.6,6.11
3,11,2013,14.56,-4.99,-4.92,21.98
3,12,2013,14.78,2.26,0.59,16.08
3,13,2013,17.3,-1.49,-0.59,21.61
3,14,2013,25.36,3.82,1.74,21.78
3,15,2013,28.05,5.84,3.86,21.75
3,16,2013,22.5,7.73,6.51,20.27
3,17,2013,9.05,2.87,2.65,9.69
3,18,2013,15.87,2.17,-0.63,22.55
3,19,2013,15.62,0.97,-0.8,-999
3,20,2013,14.71,-1.38,-3.21,22.23
3,21,2013,22.02,6.44,4.13,13.09
3,22,2013,8.08,3.03,2.53,7.04
3,23,2013,7.08,1.39,2.62,4.38
3,24,2013,7.36,-2.96,-6.76,24.09
3,25,2013,8.15,-3.45,-8.24,24.27
3,26,2013,13.4,-8.45,-8.07,24.21
3,27,2013,21.79,4.61,-999,21.7
3,28,2013,23.08,6.96,-999,20.89
3,29,2013,23.96,9.62,11.88,16.03
3,30,2013,26.93,10.34,10.33,23.61
3,31,2013,19.75,9.01,6.29,22.46
4,1,2013,21.7,5.31,6.01,24.26
4,2,2013,5.41,2.49,2.56,2.03
4,3,2013,4.12,2.43,2.62,2.16
4,4,2013,8.12,1.2,2.28,7.09
4,5,2013,17.51,0.01,4.81,21.92
4,6,2013,22.73,10.36,7.67,20.7
4,7,2013,24.16,11.41,13.87,16.14
4,8,2013,26.71,15.61,16.06,23.46
4,9,2013,25.98,1.13,10.95,12.55
4,10,2013,5.58,-1.68,-1.33,13.38
4,11,2013,13.56,-2.83,-1.83,26.53
4,12,2013,16.46,3.94,3.16,21.16
4,13,2013,23.13,7.98,4.85,24.36
4,14,2013,28.06,12.88,9.99,26.19
4,15,2013,23.49,10.6,6.29,25.71
4,16,2013,11.05,8.95,6.8,6.71
4,17,2013,24.87,6.26,13.92,4.86
4,18,2013,10.08,0.23,-1.33,21.28
4,19,2013,18.59,-2.34,-3.99,28.03
4,20,2013,21.17,7.19,-0.23,26.37
4,21,2013,20.43,9.63,7.26,23.37
4,22,2013,25.41,9.28,10.71,-999
4,23,2013,17.96,1.66,7.31,5.94
4,24,2013,14.88,-3.54,-3.8,28.8
4,25,2013,20.62,0.02,-1.12,21.39
4,26,2013,22.03,12.71,11.72,14.73
4,27,2013,21.51,10.53,10.69,25.54
4,28,2013,28.19,8.89,7.69,28.11
4,29,2013,30.36,14.82,10.64,28.49
4,30,2013,29.05,15.6,12.81,28.03
5,1,2013,27.47,6.16,11.94,17.65
5,2,2013,11.38,1.93,-0.68,11.55
5,3,2013,18.01,-0.43,-2.76,27.46
5,4,2013,18.96,1.67,-3.03,30
5,5,2013,18.92,7.81,7.21,21.46
5,6,2013,23.37,5.57,6.24,25.7
5,7,2013,27.81,10.54,8.69,27.28
5,8,2013,30.69,15.69,14.43,22.2
5,9,2013,23.23,16.15,16.39,11.41
5,10,2013,21.27,12.46,11.45,20.85
5,11,2013,26.39,9.31,7.15,28.22
5,12,2013,25.77,7.11,3.95,27.3
5,13,2013,32.52,10.63,6.44,-999
5,14,2013,31.9,18.26,8.08,29.56
5,15,2013,26.19,15.72,14.41,12.22
5,16,2013,23.39,15.06,15.47,15.26
5,17,2013,26.47,16.21,18.8,10.41
5,18,2013,34.85,16.87,11.91,20.73
5,19,2013,34.45,18.04,11.42,28.42
5,20,2013,31.92,19.4,14.4,28.96
5,21,2013,22.88,12.67,10.65,16.86
5,22,2013,28.12,10.96,10.83,28.31
5,23,2013,27.91,16.58,15.19,18.42
5,24,2013,29.5,15.99,17.9,17.39
5,25,2013,27.49,15.75,17.01,21.58
5,26,2013,30.31,20.06,19.21,21.26
5,27,2013,30.98,21.54,19.77,26.3
5,28,2013,26.36,23.1,19.68,13.3
5,29,2013,27.06,16.63,17.97,13.42
5,30,2013,33.52,21.42,15.7,25.46
5,31,2013,34.98,20,18.75,26.3
6,1,2013,28.4,16.01,11.46,30.08
6,2,2013,24.88,13.8,9.71,30.34
6,3,2013,29.79,13.64,13.1,25.04
6,4,2013,31.03,16.55,17.96,26.84
6,5,2013,28.53,17.83,17.59,20.33
6,6,2013,25.49,15.81,12.59,20.98
6,7,2013,27.38,12.73,11.19,26.22
6,8,2013,30.11,16.56,14.03,21.45
6,9,2013,31.05,15.22,12.24,30.41
6,10,2013,36.73,19.99,14.23,30.43
6,11,2013,35.2,18.62,13.28,29.07
6,12,2013,36.77,24.05,17.45,29.39
6,13,2013,36.67,20.77,17.23,29.72
6,14,2013,35.52,21.25,16.61,25.85
6,15,2013,30.91,21.54,19.13,21.3
6,16,2013,34.83,20.88,19.13,24.06
6,17,2013,29.16,18.6,18.08,28.35
6,18,2013,29.76,18.73,17.12,27.28
6,19,2013,28.66,18.62,18.85,13.23
6,20,2013,34.14,21.77,18.9,24.52
6,21,2013,34.5,23.51,18.26,26.58
6,22,2013,34.64,22.76,15.39,28.3
6,23,2013,35.36,23.08,15.79,25.22
6,24,2013,34.51,23.61,16.61,25.58
6,25,2013,34.91,23.69,19.33,26.21
6,26,2013,36.22,22.54,19.11,28.23
6,27,2013,39.62,22.72,18.48,28.74
6,28,2013,35.78,22.93,15.95,29.39
6,29,2013,33.83,21.89,15.07,23.55
6,30,2013,30.79,18.32,12.88,29.56
7,1,2013,28.72,15.44,-999,27.56
7,2,2013,29.63,13.25,-999,28.98
7,3,2013,30.92,14.32,9.97,27.23
7,4,2013,33.06,17.07,10.16,20.4
7,5,2013,33.89,18.66,-999,21.84
7,6,2013,35.46,21.27,-999,22.8
7,7,2013,35.42,20.74,-999,25.9
7,8,2013,36.22,20.58,16.85,26.79
7,9,2013,37.82,22.92,-999,27.89
7,10,2013,37.43,22.31,-999,-999
7,11,2013,36.86,23.44,-999,25.45
7,12,2013,36.1,21.66,-999,27.19
7,13,2013,37.2,22.98,-999,26.96
7,14,2013,27.65,18.38,17.21,1.88
7,15,2013,23.76,17.36,17.48,11.48
7,16,2013,27.85,19.96,19.63,11.01
7,17,2013,29.71,20.59,20.25,17.65
7,18,2013,31.45,20.07,18.24,26.31
7,19,2013,33.7,20.36,17.74,25.04
7,20,2013,34.61,21.29,18.31,25.17
7,21,2013,36.29,21.37,17.47,27.83
7,22,2013,36,22.28,18.97,27.83
7,23,2013,36.8,23.18,19.51,27.88
7,24,2013,33.96,20.07,18.1,26.43
7,25,2013,27.77,21.78,20.92,9.09
7,26,2013,29.21,21.18,19.85,19.41
7,27,2013,29.65,18.9,18.21,26.31
7,28,2013,29.79,19.54,17,27.39
7,29,2013,31.58,21.44,19.98,19.82
7,30,2013,32.55,22.82,21.03,26.47
7,31,2013,32.05,23.63,21.42,24.06
8,1,2013,32.78,22.36,19.31,26.09
8,2,2013,38.4,23.6,19.2,26.67
8,3,2013,36.53,23.02,17.73,26.37
8,4,2013,35.92,22.59,17.78,24.43
8,5,2013,37.35,23.73,18.13,27
8,6,2013,37.29,23.03,16.36,27.58
8,7,2013,32.34,21.67,-999,14.47
8,8,2013,31.86,20.81,20.19,19.18
8,9,2013,29.39,20.24,19.96,20.83
8,10,2013,28.72,19.28,18.01,23.39
8,11,2013,32.67,18.96,18.95,25.4
8,12,2013,33.78,21.19,20.54,18.28
8,13,2013,28.55,21.6,20.61,15.7
8,14,2013,28.31,19.83,18.45,23.29
8,15,2013,29.05,18.73,19.31,20.44
8,16,2013,28.09,17.23,17.91,25.56
8,17,2013,27.44,17.02,16.81,21.64
8,18,2013,29.23,18.59,-999,22.79
8,19,2013,31.19,17.93,16.75,24.23
8,20,2013,32.73,18.33,16.45,24.79
8,21,2013,31.69,17.2,15.37,-999
8,22,2013,33.08,18.88,17.59,23.28
8,23,2013,34.17,20.71,18.04,24.96
8,24,2013,34.14,20.28,18.72,23.8
8,25,2013,33.48,20.93,19.56,22.99
8,26,2013,32.61,20.11,-999,24.52
8,27,2013,30.39,17.92,18.37,20.81
8,28,2013,33.91,20.45,18.85,21.72
8,29,2013,35.16,19.54,16.28,22.66
8,30,2013,37.22,20.23,16.99,23.68
8,31,2013,38.29,20.77,14.67,23.73
9,1,2013,34.81,20.63,-999,14.68
9,2,2013,32.26,19.14,15.19,24.46
9,3,2013,32.34,15.04,12.48,25.04
9,4,2013,33.1,14.62,-999,24.6
9,5,2013,34.41,19.09,-999,21.85
9,6,2013,35.97,19.17,15.19,21.24
9,7,2013,36.96,20.15,15.59,22.45
9,8,2013,35.37,19.55,-999,23.22
9,9,2013,34.05,19.42,14.2,23.56
9,10,2013,32.58,19.62,16.48,20.58
9,11,2013,33.4,19.06,14.98,21.83
9,12,2013,34.25,18.91,15.61,20.91
9,13,2013,29.11,21.1,18.98,18.43
9,14,2013,29.61,17.97,16.63,13.73
9,15,2013,34.28,20.17,15.94,17.47
9,16,2013,31.77,20.6,18.93,16.47
9,17,2013,30.52,20.85,19.73,11.33
9,18,2013,33.43,20.23,16.64,20.45
9,19,2013,29.23,20.38,18.92,10.09
9,20,2013,20.9,11.91,11.89,6.81
9,21,2013,27.52,10.4,8.41,22.78
9,22,2013,28.67,10.03,-999,22.87
9,23,2013,29.65,10.22,8.4,22.05
9,24,2013,31.06,12.72,-999,22.35
9,25,2013,33.4,9.67,-999,21.95
9,26,2013,35.16,16.98,11.62,21.08
9,27,2013,31.94,16.61,15.6,15.48
9,28,2013,25.34,11.54,11.08,14.75
9,29,2013,24.56,8.75,6.24,21.86
9,30,2013,28.87,9.26,9.45,21.35
10,1,2013,31.79,14.34,12.98,20.48
10,2,2013,30.29,17.21,18.2,12.83
10,3,2013,32.45,21.51,18.38,18.79
10,4,2013,31.25,14.19,15.56,18.22
10,5,2013,19.16,8.48,3.74,18.4
10,6,2013,22.87,6.76,2.06,20.96
10,7,2013,24.68,7.36,3.61,20.26
10,8,2013,27,8.58,4.92,19.82
10,9,2013,27.97,11.93,8.76,19.41
10,10,2013,28.36,15.07,12.91,18.78
10,11,2013,30.08,14.64,7.64,19.08
10,12,2013,23.76,13.07,8.91,18.86
10,13,2013,22.82,14.89,14.81,6.58
10,14,2013,22.47,16.82,17.38,3.66
10,15,2013,19.61,10.41,9.46,7.24
10,16,2013,11.17,4.17,3.56,6.73
10,17,2013,20.33,2.86,2.46,18.54
10,18,2013,13.33,0.96,4.5,2.81
10,19,2013,18.4,0.22,0.7,18.46
10,20,2013,21.91,3.86,6.02,17.81
10,21,2013,17.13,5.06,2.53,16.05
10,22,2013,25.29,4.54,2.87,17.43
10,23,2013,27.77,5.38,3.58,17.25
10,24,2013,16.1,6.24,4.33,16.36
10,25,2013,18.05,3.86,4.1,15.52
10,26,2013,21.59,10.75,12.5,7.52
10,27,2013,20.65,3.21,2.66,17.17
10,28,2013,20.16,12.34,15.23,3.19
10,29,2013,24.64,19.35,19.01,7.03
10,30,2013,25.27,16.83,18.1,6.52
10,31,2013,20.04,7.76,4.8,15
11,1,2013,21.42,5.22,2.83,16.01
11,2,2013,17.44,2.52,-1.52,16.16
11,3,2013,17.23,4.96,1.95,9.34
11,4,2013,20.29,9.56,9.35,11.29
11,5,2013,20.11,7.85,12.89,2.65
11,6,2013,12.69,1.91,-0.49,15.23
11,7,2013,17.86,-0.62,-0.66,14.98
11,8,2013,19.19,3.43,-0.71,13.32
11,9,2013,19.1,5.44,6.03,14.52
11,10,2013,16.5,8.19,10.24,5.35
11,11,2013,20.12,4.56,9.6,-999
11,12,2013,5.29,-5.68,-9.62,14.92
11,13,2013,10.66,-9.83,-11.7,15.22
11,14,2013,12.9,-1.52,-1.71,9.88
11,15,2013,18.92,2.81,4.39,13.3
11,16,2013,26.43,14.04,9.71,10.14
11,17,2013,22.53,10.57,3.71,13.97
11,18,2013,18.2,5.69,-3.57,11.13
11,19,2013,17.77,7.99,1.4,8.45
11,20,2013,18.01,10.7,6.75,8.34
11,21,2013,22.46,-0.86,8.5,6.09
11,22,2013,-0.59,-2.73,-4.21,1.97
11,23,2013,3.68,-1.24,-5.87,5.06
11,24,2013,-0.72,-5.44,-7.67,4.72
11,25,2013,1.43,-3.09,-2.47,5.43
11,26,2013,8.26,-3.33,-4.63,13.19
11,27,2013,5.31,-7.27,-9.07,13.28
11,28,2013,13.13,-2.41,-4.01,12.33
11,29,2013,13.53,-2.04,-1.27,12.79
11,30,2013,16.05,1.76,4.1,8.64
12,1,2013,15.9,0.17,3.86,8.63
12,2,2013,17.41,-2.24,-0.57,10.27
12,3,2013,18.12,2.74,3.1,12.2
12,4,2013,8.74,-1.36,-1.69,9.67
12,5,2013,-1.33,-7.66,-9.89,1.93
12,6,2013,-5,-10,-12.2,10.49
12,7,2013,-7,-14,-15.5,6.58
12,8,2013,-2.28,-7.87,-7.1,7.26
12,9,2013,-4,-13,-10.9,4.97
12,10,2013,1,-16,-10.1,12.58
12,11,2013,2.66,-7.99,-6.39,11.72
12,12,2013,3.31,-9.7,-7.43,8.41
12,13,2013,10.75,0.21,2.72,8.6
12,14,2013,7.08,-2.21,-3.82,9.99
12,15,2013,15.45,-3.3,-4.12,11.55
12,16,2013,19.11,-2.63,-3.01,12.12
12,17,2013,17.09,-2.8,-3.06,12
12,18,2013,20.01,-0.59,-0.5,11.69
12,19,2013,20.29,9.19,8.21,7.35
12,20,2013,12.89,-2.67,1.99,3.36
12,21,2013,-0.74,-3.14,-2.75,1.75
12,22,2013,0.04,-5.66,-4.79,9.99
12,23,2013,0.31,-7.43,-5.02,7.9
12,24,2013,3.82,-3.63,-1.28,4.44
12,25,2013,7.29,-2.96,-0.89,10.71
12,26,2013,12.07,-5.53,-5,12.1
12,27,2013,14.93,-4.43,-3.66,12.08
12,28,2013,14.27,-0.87,0.3,11.71
12,29,2013,5.52,-6.42,-4.34,5.61
12,30,2013,5,-11,-9.57,12.08
12,31,2013,12.09,-6.84,-5.82,12.22
1,1,2014,10.68,-5.45,-2.65,11.83
1,2,2014,3.76,-7.97,-8.64,12.3
1,3,2014,10.17,-5.61,-6.47,11.49
1,4,2014,11.52,-2.65,-3.84,12.22
1,5,2014,-3,-11,-12.7,12.52
1,6,2014,-2,-14,-16.5,12.86
1,7,2014,8.92,-8.86,-10.7,12.37
1,8,2014,6.52,-2.64,-3.68,2.75
1,9,2014,3.17,0.24,1.16,2.64
1,10,2014,14.49,0.97,-1.48,10.52
1,11,2014,17.01,-4.52,-7.12,12.91
1,12,2014,24.37,1.29,-3.81,12.89
1,13,2014,14.73,-0.99,-8.2,13.26
1,14,2014,12.14,-2.18,-9.26,8.22
1,15,2014,14.19,-7.58,-7.05,12.92
1,16,2014,15.83,-0.84,-7.75,12.97
1,17,2014,11.46,-0.51,-10.4,12.54
1,18,2014,18.05,-1.67,-6.72,13.35
1,19,2014,19.41,-5.19,-6.89,13.48
1,20,2014,20.14,-2.37,-5.56,13.84
1,21,2014,6.03,-4.02,-10.1,14.01
1,22,2014,10.01,-7.6,-7.54,12.41
1,23,2014,2,-13,-16.5,10.61
1,24,2014,8,-14,-15,14.46
1,25,2014,19.49,-1.71,-2.81,13.91
1,26,2014,18.97,-2.66,-3.5,14.39
1,27,2014,2.89,-8.36,-16,-999
1,28,2014,-1,-10,-14.8,14.68
1,29,2014,9,-13,-16.3,-999
